[95.293761417776849, 2244.4198525668289, 0.00693962921206268, [-0.73, -0.74, -0.8, -0.77], 593.7899618991833]
[124.88110558945242, 2036.985112191406, 0.0039609727531423515, [-0.43, -0.53, -0.96, -0.52], 1330.043210766882]
[72.347896226903657, 2200.1266863492892, 0.0093506114163442108, [-0.81, -0.9, -0.06, -0.83], 386.8391638241483]
[110.39555934722492, 1920.4626504248588, 0.00433735246862891, [-0.56, -0.5, -0.91, -0.64], 732.6357815904266]
[116.13973203111627, 2031.2630064206342, 0.0038016858700217534, [-0.43, -0.6, -0.95, -0.6], 1002.2653011070361]
[92.250174517089647, 2214.3860648710684, 0.0081036849003315783, [-0.71, -0.8, -0.72, -0.76], 557.2288860536028]
[97.372464955565007, 2264.9322751699951, 0.0061446045400742957, [-0.73, -0.68, -0.82, -0.69], 608.2223413614302]
[80.833935057237071, 2253.0829203084313, 0.0071807839746801244, [-0.64, -0.89, -0.31, -0.9], 435.03512688715637]
[77.971035686502915, 2113.4790289658877, 0.0057471153746742288, [-0.69, -0.89, -0.16, -0.89], 424.058346354941]
[139.82006960259102, 2374.8181439795671, 0.0060427893544512659, [-0.43, -0.5, -0.96, -0.86], 2599.061269670281]
[116.13973203111627, 2401.9925465651972, 0.0088274322883697149, [-0.51, -0.69, -0.95, -0.5], 1411.1125128253407]
[146.68949017252547, 2461.5891989218944, 0.0071853303766932376, [-0.43, -0.5, -0.96, -0.86], 3024.3375724136386]
[95.293761417776849, 2119.3296422058388, 0.0034160055716843311, [-0.73, -0.77, -0.79, -0.78], 563.9400647213588]
[124.61034635540834, 1876.4676338125812, 0.0090530902238021033, [-0.34, -0.57, -0.96, -0.58], 1123.6881312285368]
[132.65466569921591, 2172.5742164457665, 0.0057471153746742288, [-0.43, -0.5, -0.96, -0.44], 1849.4711824359983]
[108.86721114426877, 2215.2497530163314, 0.0060427893544512659, [-0.55, -0.51, -0.92, -0.62], 859.3013446021796]
[116.13973203111627, 1966.8262744515307, 0.0053750496299742323, [-0.46, -0.62, -0.94, -0.61], 936.948791952811]
[109.94575364562719, 1994.2394318448487, 0.0087826148700859714, [-0.64, -0.5, -0.91, -0.64], 751.1038382557017]
[90.894249580885528, 2119.3296422058388, 0.0031693962257589381, [-0.41, -0.81, -0.67, -0.79], 520.9830364621594]
[77.907005971754188, 1883.5722921204563, 0.0063153210490955406, [-0.71, -0.9, -0.16, -0.88], 405.1872206181506]
[77.971035686502915, 2040.0470410207195, 0.0057471153746742288, [-0.69, -0.9, -0.16, -0.89], 420.75876592324494]
[139.82006960259102, 2374.8181439795671, 0.007551834929513339, [-0.43, -0.5, -0.96, -0.86], 2598.174201742113]
[107.20339611084073, 2264.7385573678248, 0.0053815220158039976, [-0.61, -0.52, -0.92, -0.62], 849.4719916724134]
[132.43129968275971, 2332.4219554401298, 0.0056068964679480814, [-0.43, -0.5, -0.96, -0.86], 2180.015855884536]
[84.719887334124365, 1990.2294977271172, 0.0016709374881457408, [-0.67, -0.89, -0.44, -0.91], 433.3087880558378]
[131.55348722098614, 2060.6199222498881, 0.0051422204243044226, [-0.43, -0.55, -0.96, -0.51], 1609.005740136803]
[77.262226016452956, 2115.1381304424044, 0.0039444745730839743, [-0.69, -0.89, -0.16, -0.89], 428.25951620769047]
[139.82006960259102, 2285.7164131244044, 0.0031452792913128033, [-0.43, -0.5, -0.96, -0.86], 2373.9941238201936]
[89.172257716307598, 2042.0058958138025, 0.0023978601508979256, [-0.39, -0.82, -0.65, -0.8], 496.039207591959]
[92.250174517089647, 2214.3860648710684, 0.0014708405800490047, [-0.71, -0.8, -0.74, -0.77], 570.0569982127199]
[101.29074831227437, 2195.0805551122862, 0.0044134410128624964, [-0.67, -0.59, -0.89, -0.65], 647.2780578443126]
[93.085793249903588, 2188.2882631505354, 0.0020048868742610581, [-0.72, -0.8, -0.76, -0.77], 558.9302854240595]
[77.971035686502915, 2063.8688252276193, 0.0036180237471627034, [-0.69, -0.89, -0.16, -0.89], 424.44296770339133]
[139.82006960259102, 2069.3036548052655, 0.0060427893544512659, [-0.43, -0.5, -0.96, -0.86], 1892.0534330084847]
[62.99217966146599, 1933.9856722187635, 0.0015104069587695574, [-0.77, -0.83, -0.0, -0.7], 380.59494118992734]
[140.16210346169967, 2362.1891244470276, 0.0036305020709525792, [-0.43, -0.5, -0.96, -0.86], 2630.8924283148517]
[106.64070612026396, 2157.53859566854, 0.0063835457584156454, [-0.47, -0.52, -0.91, -0.64], 738.218549711426]
[113.47747124262528, 1865.2954750901649, 0.0031916394524865539, [-0.53, -0.46, -0.92, -0.64], 774.7587354964198]
[97.603324747845065, 2047.1980306439971, 0.0048920540244487545, [-0.73, -0.73, -0.81, -0.71], 544.4263684097023]
[104.33114279019574, 2229.6702072303819, 0.0049074973056512216, [-0.57, -0.54, -0.91, -0.64], 704.0596272070761]
[91.231633449455174, 2246.1968438585504, 0.0053815220158039976, [-0.41, -0.8, -0.71, -0.77], 572.6957288642589]
[98.376223691340329, 2023.0590751787183, 0.0019245138377174406, [-0.73, -0.68, -0.82, -0.71], 555.134797253515]
[119.94110877109259, 2217.7042640758823, 0.0055455685557560868, [-0.51, -0.59, -0.96, -0.52], 1434.296026052376]
[91.933373691339227, 2224.280296307807, 0.0036741477436143923, [-0.42, -0.8, -0.7, -0.77], 564.239934500416]
[96.271632997628075, 2088.7890408562712, 0.001635190595734983, [-0.73, -0.75, -0.8, -0.72], 570.8265387413921]
[93.688593874898544, 2169.4617689967308, 0.0060427893544512659, [-0.72, -0.8, -0.76, -0.77], 554.1819509268025]
[95.611674468937039, 2109.4006740679315, 0.0053815220158039976, [-0.73, -0.77, -0.79, -0.78], 562.1536358442027]
[92.250174517089647, 2145.7689933418392, 0.0014708405800490047, [-0.41, -0.8, -0.74, -0.77], 551.8369496877858]
[95.293761417776849, 2119.3296422058388, 0.0034160055716843311, [-0.73, -0.77, -0.79, -0.78], 562.0748616823039]
[95.293761427776843, 2119.3296422058388, 0.0034160055716843311, [-0.73, -0.77, -0.79, -0.78], 567.6099179148732]
[95.293761417776849, 2119.3296422158387, 0.0034160055716843311, [-0.73, -0.77, -0.79, -0.78], 564.8603777548342]
[95.293761417776849, 2119.3296422058388, 0.0034160155716843311, [-0.73, -0.77, -0.79, -0.78], 565.1657460115312]
